player_name,season,games,minutes,per,ts_pct,usg_pct,bpm,vorp
Mike Scott,2015,68.0,1123.0,15.1,0.543,21.4,-0.5,0.4
Aron Baynes,2015,70.0,1122.0,15.9,0.618,17.8,-1.8,0.1
Donald Sloan,2015,53.0,1107.0,13.1,0.503,18.6,-0.1,0.5
Jusuf Nurkić,2015,62.0,1103.0,14.8,0.483,20.7,-2.8,-0.2
Nick Collison,2015,66.0,1101.0,11.2,0.485,12.8,-1.0,0.3
Shawn Marion,2015,57.0,1101.0,11.0,0.489,12.9,-1.0,0.3
Vince Carter,2015,66.0,1091.0,9.6,0.445,19.9,-1.7,0.1
Randy Foye,2015,50.0,1087.0,11.0,0.51,19.3,-1.2,0.2
Shawne Williams,2015,63.0,1087.0,10.5,0.537,14.9,-2.0,0.0
Shawne Williams,2015,44.0,924.0,11.2,0.574,14.1,-1.2,0.2
Shawne Williams,2015,19.0,163.0,6.7,0.388,19.1,-6.6,-0.2
Lavoy Allen,2015,63.0,1070.0,14.9,0.493,15.2,0.0,0.6
Rodney Hood,2015,50.0,1064.0,12.3,0.529,19.6,-0.7,0.3
Tyler Hansbrough,2015,74.0,1058.0,13.3,0.597,10.5,-1.3,0.2
James Ennis III,2015,62.0,1051.0,11.5,0.541,14.6,-1.5,0.1
Damjan Rudež,2015,68.0,1047.0,8.2,0.591,13.8,-2.3,-0.1
Pero Antić,2015,63.0,1037.0,9.5,0.508,17.6,-4.1,-0.6
Tiago Splitter,2015,52.0,1030.0,18.9,0.601,18.4,2.3,1.1
Shabazz Napier,2015,51.0,1012.0,9.3,0.517,15.5,-3.2,-0.3
Nick Young,2015,42.0,1000.0,14.2,0.52,26.0,-1.3,0.2
Udonis Haslem,2015,62.0,995.0,10.6,0.488,14.6,-3.7,-0.4
Darrell Arthur,2015,58.0,988.0,11.5,0.466,20.0,-1.7,0.1
Will Barton,2015,58.0,983.0,13.6,0.503,20.2,-0.2,0.4
Will Barton,2015,30.0,300.0,8.3,0.422,18.5,-3.3,-0.1
Will Barton,2015,28.0,683.0,15.9,0.533,21.0,1.2,0.5
Leandro Barbosa,2015,66.0,982.0,15.3,0.558,20.5,0.3,0.6
Ronnie Price,2015,43.0,982.0,10.2,0.455,13.4,-2.6,-0.1
Cole Aldrich,2015,61.0,976.0,18.1,0.513,18.3,0.3,0.6
Thabo Sefolosha,2015,52.0,976.0,13.8,0.506,14.6,1.0,0.8
CJ McCollum,2015,62.0,973.0,13.1,0.534,20.5,-0.6,0.4
Alexis Ajinça,2015,68.0,957.0,19.9,0.595,21.1,-0.3,0.4
Kevin Garnett,2015,47.0,952.0,15.2,0.496,17.8,0.7,0.7
Kevin Garnett,2015,42.0,854.0,14.8,0.486,18.1,0.3,0.5
Kevin Garnett,2015,5.0,98.0,19.3,0.58,15.2,4.3,0.2
Willie Green,2015,52.0,951.0,7.9,0.477,17.6,-4.2,-0.5
Isaiah Canaan,2015,47.0,938.0,12.4,0.534,21.6,-0.8,0.3
Isaiah Canaan,2015,25.0,369.0,11.8,0.549,19.2,-0.4,0.2
Isaiah Canaan,2015,22.0,569.0,12.8,0.526,23.2,-1.1,0.1
Lou Amundson,2015,53.0,937.0,11.8,0.442,17.4,-4.3,-0.5
Lou Amundson,2015,12.0,79.0,3.8,0.387,11.0,-8.2,-0.1
Lou Amundson,2015,41.0,858.0,12.5,0.444,18.0,-3.9,-0.4
Matt Bonner,2015,72.0,935.0,10.1,0.536,12.5,-0.7,0.3
Elijah Millsap,2015,47.0,924.0,7.9,0.45,17.0,-3.1,-0.3
Kevin Durant,2015,27.0,913.0,27.6,0.633,29.1,10.0,2.8
Glen Davis,2015,74.0,904.0,10.8,0.495,16.7,-3.1,-0.3
David Lee,2015,49.0,904.0,17.8,0.541,19.6,0.9,0.7
Alec Burks,2015,27.0,899.0,13.0,0.524,20.8,-1.7,0.1
Tony Wroten,2015,30.0,895.0,14.9,0.494,30.5,-1.2,0.2
Anthony Bennett,2015,57.0,894.0,11.4,0.458,17.8,-3.9,-0.4
Mirza Teletović,2015,40.0,892.0,10.7,0.5,20.1,-1.7,0.1
Terrence Jones,2015,33.0,889.0,18.3,0.567,18.4,1.2,0.7
Jason Maxiell,2015,61.0,878.0,10.4,0.455,13.1,-3.2,-0.3
Shabazz Muhammad,2015,38.0,866.0,19.9,0.556,25.3,0.7,0.6
Drew Gooden,2015,51.0,864.0,11.9,0.469,17.0,-1.4,0.1
Joey Dorsey,2015,69.0,854.0,11.1,0.507,11.3,-3.1,-0.2
Meyers Leonard,2015,55.0,847.0,14.8,0.631,15.8,0.6,0.6
Dewayne Dedmon,2015,59.0,845.0,13.3,0.568,13.0,-3.5,-0.3
Nick Calathes,2015,58.0,838.0,12.3,0.455,17.9,0.0,0.4
Shelvin Mack,2015,55.0,833.0,13.2,0.489,19.5,-1.7,0.1
Ish Smith,2015,55.0,832.0,12.3,0.431,24.6,-2.5,-0.1
Ish Smith,2015,30.0,155.0,9.0,0.378,16.1,-3.1,0.0
Ish Smith,2015,25.0,677.0,13.0,0.439,26.5,-2.4,-0.1
Luke Babbitt,2015,63.0,830.0,11.1,0.639,12.4,-0.4,0.3
Chris Copeland,2015,50.0,828.0,7.4,0.468,21.3,-3.7,-0.4
Jon Leuer,2015,63.0,824.0,11.9,0.478,18.6,-2.8,-0.1
Kyle O'Quinn,2015,51.0,824.0,14.8,0.55,17.7,-0.3,0.4
Nikola Peković,2015,31.0,815.0,16.6,0.502,23.1,-2.0,0.0
Patty Mills,2015,51.0,801.0,13.0,0.496,22.1,-0.3,0.4
Thomas Robinson,2015,54.0,798.0,15.3,0.502,20.2,-2.0,0.0
Thomas Robinson,2015,32.0,391.0,11.0,0.513,16.6,-3.3,-0.1
Thomas Robinson,2015,22.0,407.0,19.3,0.496,23.6,-0.7,0.1
Aaron Gordon,2015,47.0,797.0,11.4,0.517,15.5,-2.7,-0.2
Kostas Papanikolaou,2015,43.0,795.0,7.8,0.444,14.2,-2.0,0.0
Ben Gordon,2015,56.0,790.0,10.6,0.538,21.8,-4.2,-0.4
Andrea Bargnani,2015,29.0,785.0,16.6,0.527,26.4,-1.1,0.2
Markel Brown,2015,47.0,781.0,9.1,0.459,15.3,-2.6,-0.1
Alexey Shved,2015,42.0,767.0,19.5,0.541,26.3,2.9,0.9
Alexey Shved,2015,17.0,285.0,20.0,0.545,26.5,2.7,0.3
Alexey Shved,2015,9.0,59.0,9.3,0.503,24.9,-6.7,-0.1
Alexey Shved,2015,16.0,423.0,20.5,0.544,26.3,4.4,0.7
Reggie Evans,2015,47.0,764.0,11.7,0.49,13.0,-2.4,-0.1
Robbie Hummel,2015,45.0,742.0,9.7,0.536,12.1,-4.1,-0.4
Adreian Payne,2015,32.0,739.0,7.7,0.443,17.0,-6.9,-0.9
Adreian Payne,2015,3.0,19.0,2.9,0.317,19.0,-10.6,0.0
Adreian Payne,2015,29.0,720.0,7.8,0.448,16.9,-6.8,-0.9
Jabari Parker,2015,25.0,738.0,14.5,0.527,20.7,-0.5,0.3
Garrett Temple,2015,52.0,735.0,10.9,0.534,13.9,0.6,0.5
Marcus Thornton,2015,48.0,721.0,15.0,0.514,24.1,1.2,0.6
Marcus Thornton,2015,39.0,640.0,15.8,0.531,23.9,2.0,0.7
Marcus Thornton,2015,9.0,81.0,8.3,0.379,25.6,-4.9,-0.1
Gary Harris,2015,55.0,719.0,4.9,0.395,16.6,-5.3,-0.6
Justin Hamilton,2015,41.0,712.0,14.6,0.551,14.2,-0.8,0.2
Justin Hamilton,2015,24.0,289.0,9.7,0.485,12.4,-3.2,-0.1
Justin Hamilton,2015,17.0,423.0,18.0,0.586,15.5,0.7,0.3
Hedo Türkoğlu,2015,62.0,705.0,10.5,0.602,14.2,-0.2,0.3
Mike Miller,2015,52.0,701.0,4.6,0.471,8.9,-3.4,-0.2
Ricky Rubio,2015,22.0,692.0,15.2,0.452,20.0,-0.1,0.3
P.J. Hairston,2015,45.0,687.0,8.9,0.446,20.4,-2.9,-0.1
Allen Crabbe,2015,51.0,683.0,8.7,0.525,11.5,-0.8,0.2
Luke Ridnour,2015,47.0,683.0,10.0,0.507,14.8,-3.3,-0.2
Charlie Villanueva,2015,64.0,678.0,17.4,0.534,26.7,1.5,0.6
Maurice Harkless,2015,45.0,674.0,8.4,0.449,13.7,-3.6,-0.3
Travis Wear,2015,51.0,672.0,8.5,0.451,17.5,-5.5,-0.6
James Jones,2015,57.0,669.0,11.1,0.565,15.8,-0.7,0.2
Alonzo Gee,2015,54.0,662.0,13.0,0.548,16.7,-0.6,0.2
Alonzo Gee,2015,39.0,511.0,14.0,0.574,16.1,0.2,0.3
Alonzo Gee,2015,15.0,151.0,9.7,0.47,18.5,-3.2,0.0
Justin Holiday,2015,59.0,657.0,12.1,0.498,18.8,-1.4,0.1
Cleanthony Early,2015,39.0,647.0,8.4,0.447,19.6,-5.2,-0.5
Anderson Varejão,2015,26.0,636.0,17.7,0.58,18.1,0.6,0.4
Jeremy Lamb,2015,47.0,633.0,14.9,0.538,20.5,1.6,0.6
Perry Jones,2015,43.0,631.0,6.9,0.459,15.3,-4.4,-0.4
Henry Walker,2015,24.0,628.0,8.0,0.497,15.0,-2.0,0.0
Joel Freeland,2015,48.0,617.0,12.2,0.522,13.4,-2.6,-0.1
T.J. Warren,2015,40.0,614.0,14.0,0.551,17.8,-0.9,0.2
Danny Granger,2015,30.0,613.0,8.6,0.527,15.5,-3.9,-0.3
Tyler Johnson,2015,32.0,603.0,12.0,0.506,17.0,-0.9,0.2
Phil Pressey,2015,50.0,600.0,11.8,0.453,17.3,-1.2,0.1
Dorell Wright,2015,48.0,592.0,13.4,0.525,17.1,1.8,0.6
Nate Robinson,2015,42.0,591.0,10.6,0.432,22.5,-3.0,-0.1
Nate Robinson,2015,33.0,465.0,10.6,0.433,22.6,-3.1,-0.1
Nate Robinson,2015,9.0,126.0,10.4,0.429,22.1,-2.7,0.0
Larry Sanders,2015,27.0,586.0,15.2,0.507,17.0,-1.0,0.2
Jabari Brown,2015,19.0,568.0,11.0,0.547,18.8,-4.3,-0.3
Sergey Karasev,2015,33.0,555.0,10.5,0.508,14.4,-1.7,0.0
Lorenzo Brown,2015,29.0,549.0,11.0,0.468,12.9,-2.5,-0.1
Samuel Dalembert,2015,32.0,544.0,11.8,0.461,15.0,-3.1,-0.1
Furkan Aldemir,2015,41.0,540.0,12.0,0.517,8.6,-3.6,-0.2
Archie Goodwin,2015,41.0,535.0,11.2,0.486,23.4,-3.4,-0.2
Cory Jefferson,2015,50.0,531.0,13.2,0.48,18.1,-3.0,-0.1
Jordan Farmar,2015,36.0,529.0,9.9,0.513,16.6,-1.4,0.1
Chris Johnson,2015,29.0,526.0,10.2,0.515,15.0,-1.7,0.0
Chris Johnson,2015,9.0,187.0,6.0,0.425,16.9,-5.2,-0.2
Chris Johnson,2015,12.0,211.0,14.2,0.608,15.8,0.5,0.1
Chris Johnson,2015,8.0,128.0,9.7,0.502,10.9,-0.1,0.1
Jimmer Fredette,2015,50.0,509.0,9.8,0.479,19.6,-4.7,-0.4
Michael Beasley,2015,24.0,505.0,10.6,0.474,24.2,-4.5,-0.3
E'Twaun Moore,2015,56.0,504.0,10.3,0.504,14.4,-1.5,0.1
Festus Ezeli,2015,46.0,504.0,16.2,0.58,17.7,-1.8,0.0
Mike Muscala,2015,40.0,502.0,18.0,0.608,16.7,0.1,0.3
Joe Harris,2015,51.0,493.0,5.6,0.537,14.1,-5.6,-0.4
Andrew Nicholson,2015,40.0,492.0,10.3,0.483,20.8,-4.9,-0.4
Elton Brand,2015,36.0,486.0,9.4,0.457,11.6,-3.0,-0.1
Mitch McGary,2015,32.0,485.0,16.6,0.55,19.0,-1.9,0.0
Spencer Dinwiddie,2015,34.0,455.0,10.2,0.394,21.1,-2.8,-0.1
Ryan Hollins,2015,46.0,441.0,13.1,0.648,13.1,-2.3,0.0
Jeff Taylor,2015,29.0,430.0,8.2,0.481,16.0,-4.9,-0.3
Brandon Davies,2015,27.0,423.0,10.5,0.463,18.9,-4.5,-0.3
Brandon Davies,2015,20.0,379.0,10.7,0.472,18.2,-4.1,-0.2
Brandon Davies,2015,7.0,44.0,8.5,0.405,24.6,-7.4,-0.1
Kendall Marshall,2015,28.0,417.0,12.4,0.562,15.1,-0.8,0.1
Jason Richardson,2015,19.0,416.0,11.7,0.458,21.3,-1.3,0.1
Tyler Ennis,2015,33.0,411.0,7.3,0.411,20.6,-4.3,-0.2
Tyler Ennis,2015,8.0,58.0,12.0,0.503,22.6,-1.8,0.0
Tyler Ennis,2015,25.0,353.0,6.6,0.395,20.3,-4.8,-0.2
Erick Green,2015,43.0,410.0,8.9,0.436,19.1,-4.3,-0.2
Joel Anthony,2015,49.0,406.0,14.7,0.607,9.1,0.2,0.2
Troy Daniels,2015,47.0,397.0,9.6,0.515,21.3,-3.2,-0.1
Troy Daniels,2015,17.0,108.0,4.5,0.472,21.6,-6.4,-0.1
Troy Daniels,2015,19.0,154.0,7.4,0.443,19.4,-5.8,-0.1
Troy Daniels,2015,11.0,135.0,16.1,0.62,23.3,2.2,0.1
Jeff Ayres,2015,51.0,383.0,14.4,0.618,16.3,-2.2,0.0
Jerome Jordan,2015,44.0,383.0,16.8,0.609,16.1,-1.2,0.1
Johnny O'Bryant,2015,34.0,368.0,3.8,0.379,19.2,-9.5,-0.7
Greg Smith,2015,42.0,363.0,10.2,0.605,9.5,-2.6,-0.1
Kyle Anderson,2015,33.0,358.0,8.2,0.389,13.4,-1.4,0.1
Martell Webster,2015,32.0,352.0,5.9,0.445,18.2,-5.6,-0.3
Austin Daye,2015,34.0,344.0,8.2,0.449,22.1,-4.2,-0.2
Austin Daye,2015,26.0,268.0,7.1,0.441,22.9,-5.2,-0.2
Austin Daye,2015,8.0,76.0,12.1,0.484,19.2,-0.5,0.0
Reggie Bullock,2015,36.0,338.0,6.2,0.466,10.9,-3.2,-0.1
Reggie Bullock,2015,25.0,263.0,8.8,0.578,10.7,-1.2,0.1
Reggie Bullock,2015,11.0,75.0,-3.1,0.113,11.6,-10.2,-0.2
James Young,2015,31.0,332.0,8.5,0.457,15.8,-3.4,-0.1
Sebastian Telfair,2015,16.0,327.0,11.4,0.479,20.8,-1.4,0.1
A.J. Price,2015,26.0,324.0,12.0,0.451,22.5,-1.4,0.0
A.J. Price,2015,10.0,193.0,17.1,0.542,25.1,3.0,0.2
A.J. Price,2015,11.0,87.0,7.7,0.3,20.6,-5.9,-0.1
A.J. Price,2015,5.0,44.0,-1.6,0.214,15.0,-11.8,-0.1
Doug McDermott,2015,36.0,321.0,6.1,0.48,18.3,-6.0,-0.3
Darius Morris,2015,38.0,299.0,6.7,0.377,20.0,-6.4,-0.3
John Jenkins,2015,24.0,297.0,15.9,0.629,17.8,0.3,0.2
Josh McRoberts,2015,17.0,296.0,10.2,0.613,12.8,-2.8,-0.1
Gerald Wallace,2015,32.0,286.0,6.2,0.431,9.0,-3.1,-0.1
Raymond Felton,2015,29.0,281.0,12.4,0.48,20.7,-1.4,0.0
John Lucas III,2015,21.0,272.0,13.0,0.461,19.9,-2.2,0.0
Brandon Rush,2015,33.0,271.0,0.8,0.255,11.2,-7.3,-0.4
John Salmons,2015,21.0,270.0,5.1,0.422,9.3,-3.3,-0.1
Joffrey Lauvergne,2015,24.0,268.0,10.5,0.459,19.9,-5.6,-0.2
Jeremy Evans,2015,38.0,266.0,20.5,0.636,13.1,4.2,0.4
Nick Johnson,2015,28.0,262.0,4.8,0.43,17.4,-6.5,-0.3
Glenn Robinson III,2015,35.0,261.0,8.5,0.471,14.9,-5.4,-0.2
Glenn Robinson III,2015,25.0,108.0,8.2,0.467,13.9,-5.4,-0.1
Glenn Robinson III,2015,10.0,153.0,8.6,0.473,15.5,-5.4,-0.1
Jeff Withey,2015,37.0,259.0,17.6,0.57,17.3,-0.5,0.1
Noah Vonleh,2015,25.0,259.0,13.2,0.475,17.3,-3.1,-0.1
JaVale McGee,2015,23.0,256.0,14.4,0.567,18.9,-2.8,-0.1
JaVale McGee,2015,17.0,195.0,16.7,0.597,19.2,-1.2,0.0
JaVale McGee,2015,6.0,61.0,6.8,0.455,17.7,-7.7,-0.1
Chuck Hayes,2015,29.0,255.0,10.4,0.492,10.4,-1.0,0.1
Jordan Adams,2015,30.0,248.0,12.8,0.489,20.4,1.4,0.2
Nate Wolters,2015,21.0,247.0,4.6,0.352,13.3,-5.8,-0.2
Nate Wolters,2015,11.0,142.0,5.4,0.382,11.3,-4.6,-0.1
Nate Wolters,2015,10.0,105.0,3.5,0.316,16.0,-7.5,-0.1
Ricky Ledo,2015,17.0,244.0,6.3,0.426,24.8,-8.1,-0.4
Ricky Ledo,2015,5.0,11.0,-22.5,0.073,36.0,-31.4,-0.1
Ricky Ledo,2015,12.0,233.0,7.6,0.45,24.3,-7.0,-0.3
Tim Frazier,2015,11.0,239.0,8.1,0.406,17.5,-5.2,-0.2
Tim Frazier,2015,6.0,171.0,5.9,0.343,17.2,-6.9,-0.2
Tim Frazier,2015,5.0,68.0,13.7,0.557,18.2,-0.8,0.0
Dwight Powell,2015,29.0,236.0,13.8,0.552,17.5,-1.0,0.1
Dwight Powell,2015,5.0,9.0,34.9,0.765,38.3,12.9,0.0
Dwight Powell,2015,24.0,227.0,13.0,0.535,16.6,-1.6,0.0
Larry Drew II,2015,12.0,219.0,4.5,0.388,16.8,-9.9,-0.4
Landry Fields,2015,26.0,216.0,10.8,0.527,10.8,-0.1,0.1
Jeff Adrien,2015,17.0,215.0,14.2,0.494,14.3,-2.4,0.0
Gigi Datome,2015,21.0,209.0,15.1,0.587,20.7,1.2,0.2
Gigi Datome,2015,3.0,17.0,16.7,0.458,36.5,0.3,0.0
Gigi Datome,2015,18.0,192.0,14.9,0.607,19.3,1.3,0.2
Devyn Marble,2015,16.0,208.0,5.9,0.362,13.1,-4.8,-0.1
Francisco García,2015,14.0,200.0,3.6,0.347,16.2,-4.2,-0.1
Cartier Martin,2015,23.0,198.0,1.6,0.34,13.0,-7.2,-0.3
Steve Novak,2015,35.0,197.0,8.6,0.554,14.1,-1.9,0.0
Steve Novak,2015,22.0,109.0,14.5,0.669,16.4,2.4,0.1
Steve Novak,2015,13.0,88.0,1.3,0.357,11.3,-7.2,-0.1
Malcolm Thomas,2015,17.0,194.0,8.2,0.492,13.2,-7.0,-0.2
Ian Clark,2015,30.0,192.0,8.8,0.483,16.0,-3.0,0.0
Ian Clark,2015,23.0,161.0,8.3,0.476,15.1,-2.6,0.0
Ian Clark,2015,7.0,31.0,11.6,0.509,20.6,-5.0,0.0
DeJuan Blair,2015,29.0,180.0,7.7,0.469,18.3,-8.4,-0.3
Toney Douglas,2015,12.0,177.0,11.2,0.45,17.2,-1.7,0.0
Jorge Gutiérrez,2015,20.0,175.0,11.0,0.567,15.2,-3.5,-0.1
Jorge Gutiérrez,2015,10.0,44.0,10.9,0.522,19.0,-3.7,0.0
Jorge Gutiérrez,2015,10.0,131.0,11.1,0.589,13.9,-3.4,0.0
JaMychal Green,2015,24.0,164.0,14.9,0.603,18.3,-1.3,0.0
JaMychal Green,2015,4.0,25.0,9.9,0.571,16.4,-4.2,0.0
JaMychal Green,2015,20.0,139.0,15.8,0.608,18.6,-0.7,0.0
Bryce Cotton,2015,15.0,159.0,14.5,0.52,25.6,-2.2,0.0
Bernard James,2015,16.0,158.0,16.0,0.593,12.2,0.8,0.1
Earl Barron,2015,16.0,143.0,5.0,0.361,15.1,-7.4,-0.2
James Michael McAdoo,2015,15.0,137.0,17.7,0.564,19.4,-2.3,0.0
Ekpe Udoh,2015,33.0,128.0,11.6,0.519,12.3,-1.2,0.0
Nazr Mohammed,2015,23.0,128.0,8.7,0.431,13.4,-4.5,-0.1
Jarnell Stokes,2015,19.0,126.0,18.6,0.578,20.5,-1.1,0.0
Shavlik Randolph,2015,21.0,126.0,7.2,0.298,15.1,-5.7,-0.1
Shavlik Randolph,2015,16.0,101.0,6.1,0.289,13.7,-6.0,-0.1
Shavlik Randolph,2015,5.0,25.0,11.4,0.322,20.8,-4.4,0.0
Dahntay Jones,2015,33.0,123.0,1.9,0.406,9.8,-8.3,-0.2
Dwight Buycks,2015,6.0,123.0,13.1,0.586,20.4,-2.6,0.0
Jordan Hamilton,2015,14.0,122.0,8.3,0.543,14.4,-2.4,0.0
Brendan Haywood,2015,22.0,119.0,9.1,0.49,17.3,-6.3,-0.1
Elliot Williams,2015,13.0,119.0,8.7,0.477,16.4,-2.8,0.0
Elliot Williams,2015,5.0,42.0,14.4,0.648,19.5,3.6,0.1
Elliot Williams,2015,8.0,77.0,5.6,0.382,14.7,-6.4,-0.1
Quincy Miller,2015,10.0,119.0,7.4,0.338,17.8,-3.8,-0.1
Quincy Miller,2015,6.0,61.0,11.1,0.372,18.7,-0.1,0.0
Quincy Miller,2015,4.0,58.0,3.6,0.3,16.8,-7.7,-0.1
Shayne Whittington,2015,20.0,108.0,20.0,0.547,23.9,0.4,0.1
Reggie Williams,2015,20.0,105.0,10.5,0.454,18.5,-3.0,0.0
Kenyon Martin,2015,11.0,104.0,10.0,0.437,11.2,-2.2,0.0
Chris Douglas-Roberts,2015,12.0,103.0,3.3,0.387,10.7,-6.8,-0.1
C.J. Wilcox,2015,21.0,101.0,8.5,0.527,21.8,-4.9,-0.1
Earl Clark,2015,10.0,93.0,6.7,0.425,18.5,-6.5,-0.1
Paul George,2015,6.0,91.0,13.0,0.492,32.8,-2.2,0.0
Clint Capela,2015,12.0,90.0,12.1,0.409,21.3,-5.4,-0.1
Jared Cunningham,2015,19.0,89.0,7.3,0.452,23.2,-8.1,-0.1
Shannon Brown,2015,5.0,89.0,4.4,0.482,13.1,-6.8,-0.1
Jack Cooley,2015,16.0,87.0,11.4,0.432,18.0,-5.7,-0.1
Xavier Henry,2015,9.0,86.0,4.9,0.424,13.7,-7.2,-0.1
Victor Claver,2015,10.0,76.0,9.2,0.6,14.1,-3.2,0.0
Zoran Dragić,2015,16.0,75.0,8.2,0.435,22.9,-7.7,-0.1
Zoran Dragić,2015,6.0,13.0,9.1,0.322,31.5,-9.9,0.0
Zoran Dragić,2015,10.0,62.0,8.0,0.481,21.1,-7.2,-0.1
Vander Blue,2015,2.0,74.0,4.0,0.342,23.0,-9.8,-0.1
Jannero Pargo,2015,9.0,73.0,14.9,0.571,24.3,1.8,0.1
Ognjen Kuzmić,2015,16.0,72.0,12.9,0.727,11.3,-1.4,0.0
Sean Kilpatrick,2015,4.0,72.0,10.0,0.506,14.6,-2.2,0.0
Drew Gordon,2015,9.0,71.0,3.7,0.428,17.1,-9.5,-0.1
Will Cherry,2015,8.0,69.0,5.8,0.347,16.8,-6.0,-0.1
Arinze Onuaku,2015,6.0,68.0,22.8,0.771,12.7,1.4,0.1
Will Bynum,2015,7.0,67.0,4.8,0.336,27.6,-13.0,-0.2
Greg Stiemsma,2015,17.0,66.0,7.8,0.717,11.5,-6.0,-0.1
Russ Smith,2015,12.0,65.0,5.2,0.488,30.1,-8.8,-0.1
Russ Smith,2015,6.0,29.0,-16.6,0.25,26.7,-25.2,-0.2
Russ Smith,2015,6.0,36.0,22.7,0.603,32.8,4.4,0.1
Cameron Bairstow,2015,18.0,64.0,2.1,0.309,13.5,-9.0,-0.1
Lester Hudson,2015,5.0,56.0,16.0,0.571,15.1,4.1,0.1
Grant Jerrett,2015,8.0,51.0,1.5,0.303,25.4,-10.8,-0.1
Grant Jerrett,2015,5.0,25.0,-11.0,0.206,32.7,-20.4,-0.1
Grant Jerrett,2015,3.0,26.0,13.6,0.477,18.4,-1.6,0.0
Darius Miller,2015,5.0,43.0,-5.1,0.143,8.5,-11.3,-0.1
Glen Rice Jr.,2015,5.0,43.0,-3.6,0.312,20.7,-15.9,-0.1
Gal Mekel,2015,4.0,43.0,0.5,0.15,23.3,-11.3,-0.1
Andrei Kirilenko,2015,7.0,36.0,2.8,0.222,9.8,-5.7,0.0
Jerel McNeal,2015,6.0,36.0,1.2,0.379,20.6,-9.1,-0.1
David Stockton,2015,3.0,33.0,10.8,0.463,16.9,-3.9,0.0
Patrick Christopher,2015,4.0,29.0,-2.6,0.25,20.6,-15.0,-0.1
Bruno Caboclo,2015,8.0,23.0,-1.8,0.417,31.5,-18.2,-0.1
Lucas Nogueira,2015,6.0,23.0,5.2,0.307,23.1,-10.5,0.0
Miroslav Raduljica,2015,5.0,23.0,3.3,0.45,20.9,-15.0,-0.1
Andre Dawkins,2015,4.0,22.0,-5.0,0.25,15.0,-12.8,-0.1
Ronny Turiaf,2015,2.0,19.0,4.3,,0.0,-3.2,0.0
Toure' Murry,2015,5.0,18.0,1.1,0.51,24.9,-11.9,0.0
Toure' Murry,2015,1.0,1.0,-41.7,0.0,45.8,-56.3,0.0
Toure' Murry,2015,4.0,17.0,3.6,0.615,23.7,-9.3,0.0
Alex Kirk,2015,5.0,14.0,8.5,0.41,15.7,-6.0,0.0
Julius Randle,2015,1.0,14.0,-7.5,0.258,15.5,-15.1,0.0
Jamaal Franklin,2015,3.0,13.0,4.9,0.75,16.6,-5.6,0.0
Seth Curry,2015,2.0,8.0,-11.4,0.0,16.5,-23.1,0.0
Tyrus Thomas,2015,2.0,7.0,31.4,1.064,12.3,18.5,0.0
David Wear,2015,2.0,7.0,2.4,0.0,12.6,-9.4,0.0
Kalin Lucas,2015,1.0,6.0,-0.7,0.0,7.6,-4.7,0.0
Sim Bhullar,2015,3.0,3.0,44.3,0.5,29.4,32.5,0.0
Jerrelle Benimon,2015,2.0,3.0,4.7,,15.3,-13.0,0.0
Eric Moreland,2015,3.0,2.0,40.8,1.0,22.0,17.2,0.0
Malcolm Lee,2015,1.0,2.0,-19.7,0.0,21.8,-27.6,0.0
League Average,2015,,,,0.534,19.9,,
James Harden,2016,82.0,3125.0,25.3,0.598,32.5,6.6,6.8
Gordon Hayward,2016,80.0,2893.0,18.3,0.559,25.7,2.6,3.3
Kemba Walker,2016,81.0,2885.0,20.8,0.554,26.5,4.0,4.3
Trevor Ariza,2016,81.0,2859.0,12.9,0.551,15.7,0.4,1.7
Marcus Morris,2016,80.0,2856.0,12.7,0.531,18.4,-0.2,1.3
Khris Middleton,2016,79.0,2852.0,16.8,0.56,23.0,0.6,1.9
Kyle Lowry,2016,77.0,2851.0,22.2,0.578,26.1,5.8,5.7
Andrew Wiggins,2016,81.0,2845.0,16.5,0.543,27.2,-1.3,0.5
Giannis Antetokounmpo,2016,80.0,2823.0,18.8,0.566,22.3,2.1,2.9
Paul George,2016,81.0,2819.0,20.9,0.557,30.4,4.9,4.9
Draymond Green,2016,81.0,2808.0,19.3,0.587,18.8,5.5,5.3
DeMar DeRozan,2016,78.0,2804.0,21.5,0.55,29.8,2.5,3.2
Kentavious Caldwell-Pope,2016,76.0,2789.0,12.4,0.521,18.2,-0.3,1.2
John Wall,2016,77.0,2784.0,19.8,0.51,28.6,3.5,3.9
CJ McCollum,2016,80.0,2780.0,17.7,0.544,27.1,1.3,2.3
Russell Westbrook,2016,80.0,2750.0,27.6,0.554,31.6,7.8,6.8
Monta Ellis,2016,81.0,2734.0,13.7,0.504,21.2,0.1,1.5
LeBron James,2016,76.0,2709.0,27.5,0.588,31.4,9.0,7.5
Joe Johnson,2016,81.0,2703.0,12.0,0.538,17.9,-1.9,0.1
Joe Johnson,2016,57.0,1934.0,10.7,0.512,17.8,-2.6,-0.3
Joe Johnson,2016,24.0,769.0,15.2,0.603,18.4,-0.1,0.4
Stephen Curry,2016,79.0,2700.0,31.5,0.669,32.6,11.9,9.5
Damian Lillard,2016,75.0,2676.0,22.2,0.56,31.3,4.4,4.3
Andre Drummond,2016,81.0,2666.0,21.2,0.499,24.1,1.1,2.0
Klay Thompson,2016,80.0,2666.0,18.6,0.597,26.3,1.8,2.5
